,Vendor Code,Company,County,City,Zip,Vendor_Address,lat,lon
689,32724,BRIAN ZIMMERMAN PHOTOGRAPHICS,In LA County,TORRANCE,90502,"22114  S. VERMONT AVE., , TORRANCE, CA, 90502",,
690,137826,"SEBASTIAN WATERWORKS, INC.",In LA County,MONTEREY PARK,91754,"221  W POMONA BLVD, MONTEREY PARK, CA, 91754",34.0336565,-118.1314303
691,137826,"SEBASTIAN WATERWORKS, INC.",In LA County,MONTEREY PARK,91754,"221  W POMONA BLVD, MONTEREY PARK, CA, 91754",34.0336565,-118.1314303
692,61135,NAKATOMI & ASSOCIATES INC,In LA County,LOS ANGELES,90064,"2207  COLBY AVENUE, LOS ANGELES, CA, 90064",34.0357312,-118.4449114
693,117286,EPIDAURUS,In LA County,LOS ANGELES,90007,"2202  S FIGUEROA ST PMB , LOS ANGELES, CA, 90007",,
694,172357,WESTON INDUSTRIES INC.,In LA County,SAN PEDRO,90731,"220  W 8TH ST, SAN PEDRO, CA, 90731",33.7370042,-118.2818941
695,513874,DON WOLF & ASSOCIATES INC,In LA County,CHATSWORTH,91311,"21955  PLUMMER STREET, CHATSWORTH, CA, 91311",34.2427824,-118.6055832
696,178124,"NUTECH PRINT AND APPAREL, INC.",In LA County,TORRANCE,90502,"21814  1/2 S VERMONT AVE, TORRANCE, CA, 90502",,
697,173924,ALLIANCE FOR COMMUNITY EMPOWERMENT,In LA County,CANOGA PARK,91305,"21801  SHERMAN WAY, CANOGA PARK, CA, 91305",34.201101,-118.603005
698,183625,MASSOUD KARIMZADEH,In LA County,LOS ANGELES,90025,"2180  S BEVERLY GLEN BLVD, LOS ANGELES, CA, 90025",34.0507416,-118.4207739
699,121874,AVALON RAFTS SALES & SERVICE,In LA County,WILMINGTON,90744,"218  N. MARINE AVE., WILMINGTON, CA, 90744",33.7715531,-118.2629784
700,120489,CALIFORNIA HEALTH & SAFETY INC,In LA County,LONG BEACH,90810,"21720  S WILMINGTON AVE , LONG BEACH, CA, 90810",,
701,126740,LAURA NIXHOLM,In LA County,CHATSWORTH,91311,"21704  DEVONSHIRE ST., , CHATSWORTH, CA, 91311",34.2571489,-118.6019476
702,107361,"LIN CONSULTING, INC",In LA County,DIAMOND BAR,91765,"21660  COPLEY DR., , DIAMOND BAR, CA, 91765",33.9992321,-117.8313237
703,149940,SHARESQUARED INC,In LA County,MONTROSE,91020,"2155  VERDUGO BLVD , MONTROSE, CA, 91020",,
704,185921,"SOUTHBAY SUPPLIERS, LLC",In LA County,TORRANCE,90503,"21515  HAWTHORNE BLVD, TORRANCE, CA, 90503",33.8335351,-118.352708
705,126275,"IMAGE QUEST PLUS, LLC",In LA County,PASADENA,91101,"215  N MARENGO AVE FL 3, PASADENA, CA, 91101",,
706,168482,SOUTHWEST FIRE PROTECTION CO.,In LA County,MONROVIA,91016,"215  E. EL SUR STREET, MONROVIA, CA, 91016",34.1265448,-118.0012318
707,187772,GUNDARA DESIGN INC.,In LA County,CHATSWORTH,91311,"21439  CELTIC COURT, CHATSWORTH, CA, 91311",34.2715233,-118.5983394
708,185078,INDEPENDENCE CAPITAL LLC,In LA County,LOS ANGELES,90037,"214  W 49TH ST, LOS ANGELES, CA, 90037",33.9982356,-118.2764287
709,60679,PROFESSIONAL REFINISHING ORG,In LA County,LA PUENTE,91746,"214  S 5TH AVE, LA PUENTE, CA, 91746",,
710,190179,"SILVER STAR MOVERS, INC.",In LA County,TORRANCE,90501,"2132  W 237TH ST, TORRANCE, CA, 90501",33.8098279,-118.313121
711,174165,LEKSON INC,In LA County,HAWAIIAN GARDENS,90716,"21309  NORWALK BLVD , HAWAIIAN GARDENS, CA, 90716",33.8360874,-118.0721085
712,136260,"CONSTANT AND ASSOCIATES, INC.",In LA County,TORRANCE,90503,"21250  HAWTHORNE BLVD , TORRANCE, CA, 90503",33.8362182,-118.3526499
713,100045,CHOYASSOCIATES,In LA County,TORRANCE,90503,"21250  HAWTHORNE BLVD, TORRANCE, CA, 90503",33.8362182,-118.3526499
714,140193,HH FREMER ARCHITECTS,In LA County,SANTA MONICA,90403,"2120  WILSHIRE BLVD, SANTA MONICA, CA, 90403",34.0299763,-118.4849302
715,189738,"J. ROSE INDUSTRIES, LLC",In LA County,REDONDO BEACH,90278,"2110  ARTESIA BOULEVARD , REDONDO BEACH, CA, 90278",33.8725164,-118.373911
716,193505,"ALL PRO SIGNS, INC.",In LA County,TORRANCE,90501,"2107  BORDER AVE, TORRANCE, CA, 90501",33.8266937,-118.313098
717,178217,THE GREGGROUP INC,In LA County,REDONDO BEACH,90278,"2106  ROCKEFELLER LN , REDONDO BEACH, CA, 90278",33.8697399,-118.3743026
718,124955,KAL KRISHNAN CONSULTING,In LA County,EL SEGUNDO,90245,"2101  E EL SEGUNDO BLVD, EL SEGUNDO, CA, 90245",33.9169007,-118.3903892
719,157512,REBEL VAN LINES,In LA County,COMPTON,90221,"2100  S ALAMEDA ST, COMPTON, CA, 90221",33.874126,-118.216847
720,6662,GRACE COMMUNICATIONS INC,In LA County,LOS ANGELES,90012,"210  S SPRING ST, LOS ANGELES, CA, 90012",34.0514284,-118.2457371
721,122867,HOT SHOTS ATHLETIC APPAREL INC,In LA County,WALNUT,91789,"20947  CURRIER RD , WALNUT, CA, 91789",,
722,508085,"LINSCOTT, LAW & GREENSPAN ENG.",In LA County,WOODLAND HLS,91367,"20931  BURBANK BLVD, WOODLAND HLS, CA, 91367",34.1733844,-118.5887903
723,118972,INTEGRATED ENGINEERING MANAGEMENT,Outside of LA County,SANTA ANA,92705,"2091  SALT AIR DR, SANTA ANA, CA, 92705",,
724,172138,TRIANGLE SPORTS INCORPORATED,In LA County,LA PUENTE,91746,"209  S 9TH AVE, LA PUENTE, CA, 91746",,
725,166962,"ORGANICSORB, LLC",In LA County,LOS ANGELES,90014,"208  E 6TH ST , LOS ANGELES, CA, 90014",34.0443857,-118.2488166
726,166962,"ORGANICSORB, LLC",In LA County,LOS ANGELES,90014,"208  E 6TH ST, LOS ANGELES, CA, 90014",34.0443857,-118.2488166
727,173724,INNOVATIVE INSPECTION SERVICES INC,In LA County,TORRANCE,90501,"20775  S WESTERN AVE , TORRANCE, CA, 90501",33.8421712,-118.309406
728,208056,ADERSA GROUP LLC,In LA County,LOS ANGELES,90061,"207  W 138TH ST, LOS ANGELES, CA, 90061",33.9069228,-118.2759022
729,144452,"SRFS, INC",In LA County,WINNETKA,91306,"20615  VANOWEN ST, WINNETKA, CA, 91306",34.1938675,-118.5825705
730,191334,MARGARET MANNING,In LA County,TORRANCE,90502,"20614  BUDLONG AVE, TORRANCE, CA, 90502",,
731,182445,"STEELMAN BUILD & CONSTRUCTION, INC.",In LA County,CLAREMONT,91711,"2058  N MILLS AVE NUM 224, CLAREMONT, CA, 91711",,
732,182149,"CORONADO DISTRIBUTION COMPANY, INC.",Outside of LA County,NATIONAL CITY,91950,"205  W 35TH ST, NATIONAL CITY, CA, 91950",32.6501222,-117.0993673
733,57091,"MARRS SERVICES, INC.",In LA County,LOS ANGELES,90012,"205  S BROADWAY , LOS ANGELES, CA, 90012",34.0524032,-118.2469651
734,31075,ALCO TARGET COMPANY INC,In LA County,DUARTE,91010,"2048  CENTRAL AVE, DUARTE, CA, 91010",34.1359783,-117.9622663
735,176366,"SJD&B, INC.",In LA County,WALNUT,91789,"20451  VALLEY BLVD, WALNUT, CA, 91789",34.0102176,-117.8583171
736,119972,SPECTRUM ENVIRONMENTAL SERVICE,In LA County,CHATSWORTH,91311,"20434  CORISCO ST, CHATSWORTH, CA, 91311",34.2353807,-118.5783708
737,507514,UNIVERSAL REPROGRAPHICS INC,In LA County,LOS ANGELES,90025,"2043  PONTIUS AVENUE, LOS ANGELES, CA, 90025",34.0419843,-118.440427
738,199971,LOTUS DESIGNS LLC,In LA County,LOS ANGELES,90047,"2041  W 109TH ST, LOS ANGELES, CA, 90047",33.9374142,-118.31429
739,170080,TOTAL CORPORATE SOLUTIONS,In LA County,TORRANCE,90501,"20335  S WESTERN AVE, TORRANCE, CA, 90501",33.846388,-118.309454
740,176413,ENVIRO PRODUCTS WEST INC,In LA County,MONTROSE,91020,"2029  VERDUGO BLVD, MONTROSE, CA, 91020",,
741,117886,"PARKER LIGHTING, INC.",In LA County,INGLEWOOD,90301,"201  WEST MANCHESTER BLVD, INGLEWOOD, CA, 90301",33.9615939,-118.357483
742,179357,"PRECISE WEIGHING SYSTEMS, INC.",In LA County,SANTA CLARITA,91351,"20011  JACANA CT, SANTA CLARITA, CA, 91351",34.405953,-118.485706
743,186200,"CLASSIC FLOOR CARE, INC.",In LA County,GLENDORA,91741,"2001  E FINANCIAL WAY , GLENDORA, CA, 91741",34.1287847,-117.8265831
744,171022,"VERDICAL GROUP, INC.",In LA County,PASADENA,91101,"199  S LOS ROBLES AVE, PASADENA, CA, 91101",34.142237,-118.14147
745,47964,IMAGING PRODUCTS INTERNATIONAL INC,In LA County,NORTHRIDGE,91324,"19849  NORDHOFF ST, NORTHRIDGE, CA, 91324",34.2355115,-118.5427547
746,52590,"SALAM INTERNATIONAL, INC.",Outside of LA County,FOOTHILL RANCH,92610,"19781  PAULING, FOOTHILL RANCH, CA, 92610",33.6750846,-117.6527838
747,189554,COLEMAN EQUIPMENT RENTALS LLC,In LA County,LOS ANGELES,90062,"1973  W 48TH ST, LOS ANGELES, CA, 90062",34.00014,-118.3156147
748,104573,"EPIC LAND SOLUTIONS, INC.",In LA County,TORRANCE,90504,"1971  W 190TH ST, TORRANCE, CA, 90504",33.8584472,-118.3130073
749,104573,"EPIC LAND SOLUTIONS, INC.",In LA County,TORRANCE,90504,"1971  W 190TH ST, TORRANCE, CA, 90504",33.8584472,-118.3130073
750,182718,WITH LOVE MARKET AND CAFE,In LA County,LOS ANGELES,90007,"1969  S. VERMONT AVE., LOS ANGELES, CA, 90007",34.0386855,-118.2916553
751,137619,GREEN MOUNTAIN CORPORATION,In LA County,E RNCHO DMNGZ,90221,"19501  S SANTA FE AVE , E RNCHO DMNGZ, CA, 90221",,
752,198576,KNIGHTFOX LOGISTICS LLC,In LA County,COMPTON,90222,"1947  E 123RD ST, COMPTON, CA, 90222",,
753,198576,KNIGHTFOX LOGISTICS LLC,In LA County,COMPTON,90222,"1947  E 123RD ST, COMPTON, CA, 90222",,
754,198576,KNIGHTFOX LOGISTICS LLC,In LA County,COMPTON,90222,"1947  E 123RD ST, COMPTON, CA, 90222",,
755,108118,GRAND STANDS INC,In LA County,MONROVIA,91016,"1946  S MYRTLE AVE, MONROVIA, CA, 91016",34.1292137,-118.0015175
756,196549,"FRESHLUNCHES, INC.",In LA County,NORTHRIDGE,91324,"19431  BUSINESS CENTER DR, NORTHRIDGE, CA, 91324",34.2314878,-118.5554352
757,196549,"FRESHLUNCHES, INC.",In LA County,NORTHRIDGE,91324,"19431  BUSINESS CENTER DR, NORTHRIDGE, CA, 91324",34.2314878,-118.5554352
758,192877,CERVUS INC.,In LA County,CANYON CNTRY,91351,"19425  SOLEDAD CANYON RD, CANYON CNTRY, CA, 91351",,
759,111875,"UNIQUE IMAGE, INC.",In LA County,NORTHRIDGE,91324,"19365  BUSINESS CENTER DR., , NORTHRIDGE, CA, 91324",34.2311287,-118.5545962
760,35767,"AXIOM MEDICAL, INC.",In LA County,TORRANCE,90501,"19320  SOUTH VAN NESS AVENUE, TORRANCE, CA, 90501",,
761,186870,RJ NAUTICAL,In LA County,CARSON,90810,"1930  E CARSON ST, CARSON, CA, 90810",33.831643,-118.237976
762,190698,"THUNDERCAT TECHNOLOGY, LLC",Out of State,RESTON,20190,"1925  ISAAC NEWTON SQ E , RESTON, CA, 20190",,
763,57072,"KAR WING TRADING CO., INC",In LA County,S EL MONTE,91733,"1923  FRANK STILES ST, S EL MONTE, CA, 91733",34.046283,-118.0322986
764,180612,A-BEST INDUSTRIAL INC.,In LA County,SAN PEDRO,90731,"1911  N GAFFEY STREET, SAN PEDRO, CA, 90731",33.746762,-118.2924529
765,184368,"TEC-LINK, LLC",Out of State,TAMPA,33647,"19101  CLIMBING ASTER DR, TAMPA, CA, 33647",,
766,507037,"UNITED DIESEL SERVICE, INC.",In LA County,SOUTH EL MONTE,91733,"1903  PENN MAR AVE., SOUTH EL MONTE, CA, 91733",34.0479252,-118.0345896
767,188454,ALEX AND EDIZEN LLC,In LA County,VENICE,90291,"1901  OCEAN FRONT WALK , VENICE, CA, 90291",33.9952463,-118.4810318
768,52547,KH CONSULTING GROUP,In LA County,LOS ANGELES,90067,"1901  AVENUE OF THE STARS, , LOS ANGELES, CA, 90067",34.0597332,-118.4178815
769,170927,RELIABLE MONITORING SERVICES,In LA County,SIGNAL HILL,90755,"1899  FREEMAN AVE, SIGNAL HILL, CA, 90755",33.7916877,-118.1557556
770,170927,RELIABLE MONITORING SERVICES,In LA County,SIGNAL HILL,90755,"1899  FREEMAN AVE, SIGNAL HILL, CA, 90755",33.7916877,-118.1557556
771,200158,GENERATION CONNECT,In LA County,TARZANA,91335,"18811  TOPHAM ST, TARZANA, CA, 91335",34.180684,-118.5428799
772,143193,"MNR CONSTRUCTION, INC.",In LA County,LA VERNE,91750,"1880  WRIGHT AVE, LA VERNE, CA, 91750",34.095242,-117.77674
773,187822,"MULHOLLAND CONSULTING GROUP, LLC",In LA County,SANTA CLARITA,91387,"18751  CEDAR CREST DR, SANTA CLARITA, CA, 91387",34.3898083,-118.4545193
774,31658,G & C EQUIPMENT CORP,In LA County,GARDENA,90247,"1875  W REDONDO BEACH BLVD , GARDENA, CA, 90247",33.8882688,-118.3101809
775,130805,JMDIAZ INC,In LA County,CITY OF INDUSTRY,91748,"18645  E. GALE AVENUE, , CITY OF INDUSTRY, CA, 91748",,
776,192877,CERVUS INC.,In LA County,CANYON CNTRY,91351,"18565  SOLEDAD CANYON RD, CANYON CNTRY, CA, 91351",,
777,185644,VISHAL SINGH,In LA County,WEST COVINA,91792,"1854  JUNE COURT, WEST COVINA, CA, 91792",34.0183727,-117.9068967
778,151072,GAMA CONTRACTING SERVICES INC,In LA County,SOUTH EL MONTE,91733,"1835  FLORADALE AVE, SOUTH EL MONTE, CA, 91733",34.0483948,-118.0379203
779,145076,ROHAM INTERNATIONAL INC,In LA County,LOMITA,90717,"1828  LOMITA BLVD, LOMITA, CA, 90717",33.7983633,-118.3110145
780,61135,NAKATOMI & ASSOCIATES INC,In LA County,SANTA MONICA,90404,"1820  14TH STREET , SANTA MONICA, CA, 90404",34.0177207,-118.4788869
781,201698,SAILAND USA INC,In LA County,S EL MONTE,91733,"1819  FLORADALE AVE, S EL MONTE, CA, 91733",34.0481921,-118.0381569
782,209075,ERSEVON LLC,In LA County,LOS ANGELES,90062,"1816  W 45TH ST, LOS ANGELES, CA, 90062",34.00271,-118.3118344
783,184772,NMK CORPORATION,In LA County,CERRITOS,90703,"18122  CARMENITA RD , CERRITOS, CA, 90703",33.8671044,-118.0462488
784,165225,STAY SAFE SOLUTIONS INC,Outside of LA County,SACRAMENTO,95811,"1809  S STREET, SACRAMENTO, CA, 95811",38.5674534,-121.4862363
785,165225,STAY SAFE SOLUTIONS INC,Outside of LA County,SACRAMENTO,95811,"1809  S STREET, SACRAMENTO, CA, 95811",38.5674534,-121.4862363
786,33847,"T & H INTERIOR SERVICES, INC",In LA County,MONROVIA,91016,"1803  S. MYRTLE AVENUE, MONROVIA, CA, 91016",34.1320607,-118.0009125
787,33847,"T & H INTERIOR SERVICES, INC",In LA County,MONROVIA,91016,"1803  S MYRTLE AVE, MONROVIA, CA, 91016",34.1320607,-118.0009125
788,524159,CITADEL ENVIRONMENTAL SERVICESINC,In LA County,PASADENA,91199,"1801  W OLYMPIC BLVD, PASADENA, CA, 91199",,
789,174205,LEXTECH INC,In LA County,CERRITOS,90703,"18000  STUDEBAKER RD , CERRITOS, CA, 90703",33.868335,-118.0969988
790,185599,NTS COMMUNICATIONS,In LA County,LOS ANGELES,90011,"180  E 35TH ST, LOS ANGELES, CA, 90011",34.0168994,-118.271284
791,2466,IDEAL PRINTING CO,In LA County,LA PUENTE,91744,"17855  MACLAREN ST, LA PUENTE, CA, 91744",34.0120062,-117.9352697
792,201668,"TEKISTRY, INC",In LA County,CERRITOS,90703,"17777  CENTER COURT DR N, CERRITOS, CA, 90703",33.8695071,-118.0611971
793,47397,SIRACUSA ENTERPRISES INC,In LA County,GRANADA HILLS,91344,"17737  CHATSWORTH ST, GRANADA HILLS, CA, 91344",34.2649687,-118.5204491
794,178505,SATWIC INC.,In LA County,PASADENA,91105,"177  E COLORADO BLVD , PASADENA, CA, 91105",34.1461421,-118.1469283
795,105081,COUNCIL FOR WATERSHED HEALTH,In LA County,PASADENA,91105,"177  E COLORADO BLVD, PASADENA, CA, 91105",34.1461421,-118.1469283
796,207826,"ECONOPRINT, INC.",In LA County,PASADENA,91106,"1765  E COLORADO BLVD, PASADENA, CA, 91106",34.1460941,-118.1138972
797,192587,AYARD RENTALS,In LA County,E RNCHO DMNGZ,90221,"17621  S SUSANA RD, E RNCHO DMNGZ, CA, 90221",,
798,120421,"WATERWISE CONSULTING , INC.",In LA County,GLENDORA,91740,"1751  S GRAND AVE, GLENDORA, CA, 91740",34.1076014,-117.87276
799,129913,DILTEX INC,In LA County,WEST COVINA,91790,"1750  W CAMERON AVE, , WEST COVINA, CA, 91790",34.0700044,-117.9442392
800,188318,WAKING MEDIA INC.,In LA County,LOS ANGELES,90027,"1745  WINONA BLVD , LOS ANGELES, CA, 90027",34.1028704,-118.3021099
801,188833,"HOLLIDAY'S HELPING HANDS, INC.",In LA County,CARSON,90746,"17420  AVALON BLVD , CARSON, CA, 90746",33.8729931,-118.2656727
802,188833,"HOLLIDAY'S HELPING HANDS, INC.",In LA County,CARSON,90746,"17420  AVALON BLVD , CARSON, CA, 90746",33.8729931,-118.2656727
803,524389,ONEGENERATION,In LA County,VAN NUYS,91406,"17400  VICTORY BLVD, VAN NUYS, CA, 91406",34.1866507,-118.474126
804,160021,GOOD PEOPLE INC,In LA County,CERRITOS,90703,"17315  STUDEBAKER RD , CERRITOS, CA, 90703",33.8737995,-118.0998213
805,160021,GOOD PEOPLE INC,In LA County,CERRITOS,90703,"17315  STUDEBAKER RD, CERRITOS, CA, 90703",33.8737995,-118.0998213
806,160021,GOOD PEOPLE INC,In LA County,CERRITOS,90703,"17315  STUDEBAKER RD, CERRITOS, CA, 90703",33.8737995,-118.0998213
807,156189,SYNERGY TRAFFIC CONTROL INC,In LA County,GARDENA,90248,"17311  S MAIN ST, GARDENA, CA, 90248",,
808,156189,SYNERGY TRAFFIC CONTROL INC,In LA County,GARDENA,90248,"17311  S MAIN ST, GARDENA, CA, 90248",,
809,108241,CABAN RESOURCES LLC,In LA County,EL SEGUNDO,90245,"1730  E HOLLY AVE, EL SEGUNDO, CA, 90245",33.920635,-118.3976786
810,524159,CITADEL ENVIRONMENTAL SERVICESINC,In LA County,GLENDALE,91201,"1725  VICTORY BOULEVARD, GLENDALE, CA, 91201",34.1618573,-118.3007612
811,140294,MICHAEL BAROFF,In LA County,SANTA MONICA,90401,"1725  OCEAN AVE. , SANTA MONICA, CA, 90401",34.009185,-118.4921028
812,109909,KEEFE BUSINESS SERVICES INC,In LA County,GLENDALE,91204,"1725  GARDENA AVE, GLENDALE, CA, 91204",34.1230256,-118.2573422
813,115594,WAGNER ENGINEERING & SURVEY INC,In LA County,NORTHRIDGE,91325,"17134  DEVONSHIRE STREET, NORTHRIDGE, CA, 91325",34.2572707,-118.5356845
814,204934,PAMELA R BOBOC,In LA County,PLS VRDS EST,90274,"1713  VIA ESTUDILLO, PLS VRDS EST, CA, 90274",,
815,186279,ANDA'S WELLNESS LLC,In LA County,CERRITOS,90703,"17100  NORWALK BLVD, CERRITOS, CA, 90703",33.8756158,-118.0717215
816,126916,GOLDEN HANDS AUTO BODY INC.,In LA County,PASADENA,91107,"171  N. PARKWOOD AVE., PASADENA, CA, 91107",34.1489805,-118.111984
817,174508,POSITIVE EXISTENCE,In LA County,SANTA MONICA,90404,"1703  , SANTA MONICA, CA, 90404",34.0264496,-118.4826419
818,190624,NOT YOU MAMAS KITCHEN,In LA County,COMPTON,90221,"1701  E COMPTON BLVD, COMPTON, CA, 90221",33.896135,-118.204428
819,148272,HARWOOD CONSTRUCTION INC,In LA County,LA VERNE,91750,"1695  CURTISS COURT, LA VERNE, CA, 91750",34.095895,-117.78018
820,210655,CERVANTES MEJIA DESSERTS,In LA County,BELLFLOWER,90706,"16801  BELLFLOWER BLVD, BELLFLOWER, CA, 90706",33.881963,-118.125319
821,166267,NATIX INC,Outside of LA County,MEADOW VISTA,95722,"16790  PLACER HILLS ROAD , MEADOW VISTA, CA, 95722",38.9955749,-121.0231222
822,146480,JAMES T EDSON,In LA County,SANTA CLARITA,91387,"16654  SOLEDAD CANYON RD , SANTA CLARITA, CA, 91387",34.4262016,-118.4280959
823,137241,SAND BUILDING MATERIALS INC,In LA County,SANTA CLARITA,91351,"16641  SIERRA HIGHWAY, SANTA CLARITA, CA, 91351",34.3953564,-118.4851678
824,501254,GUY L. WARDEN & SONS,In LA County,CERRITOS,90703,"16626  PARKSIDE AVE, CERRITOS, CA, 90703",33.8792993,-118.0742411
825,209437,"ABG INSPECTIONS, INC.",In LA County,POMONA,91766,"1662  NORVAL ST, POMONA, CA, 91766",34.0415353,-117.7354185
826,201295,MARIA G MAGDESYAN,In LA County,MONTEBELLO,90640,"1661  NEIL ARMSTRONG ST, MONTEBELLO, CA, 90640",34.0392362,-118.0958319
827,505571,BUSINESS MACHINES CONSULANTS INC,In LA County,VAN NUYS,91406,"16525  SHERMAN WAY , VAN NUYS, CA, 91406",34.2012493,-118.4728282
828,505571,BUSINESS MACHINES CONSULANTS INC,In LA County,VAN NUYS,91406,"16525  SHERMAN WAY , VAN NUYS, CA, 91406",34.2012493,-118.4728282
829,199727,BENCHMARQ,In LA County,LOS ANGELES,90027,"1652  N HOOVER ST, LOS ANGELES, CA, 90027",34.1012315,-118.28385
830,171706,EDDINGS ENTERPRISES INC.,In LA County,GARDENA,90247,"16517  S. NORMANDIE AVE., GARDENA, CA, 90247",33.881086,-118.299832
831,171706,EDDINGS ENTERPRISES INC.,In LA County,GARDENA,90247,"16517  S NORMANDIE AVE, GARDENA, CA, 90247",33.881086,-118.299832
832,516402,ULTRASYSTEMS ENVIRONMENTAL INC,Outside of LA County,IRVINE,92618,"16431  SCIENTIFIC, IRVINE, CA, 92618",33.631296,-117.733434
833,116338,"A-TECH CONSULTING, INC.",Outside of LA County,ORANGE,92867,"1640  N BATAVIA ST, ORANGE, CA, 92867",33.8142601,-117.8625369
834,522066,CARDE TEN ARCHITECTS,In LA County,SANTA MONICA,90404,"1638  19TH STREET, SANTA MONICA, CA, 90404",34.024685,-118.477289
835,210321,GOLDEN PIG COLLECTION LLC,Outside of LA County,OXNARD,93036,"1637  RANGE RD, OXNARD, CA, 93036",,
836,113361,FRASER COMMUNICATIONS,In LA County,LOS ANGELES,90025,"1631  PONTIUS AVENUE, LOS ANGELES, CA, 90025",34.0483931,-118.4458764
837,171872,LENTINI DESIGN AND MARKETING,In LA County,LOS ANGELES,90019,"1626  VIRGINIA ROAD, LOS ANGELES, CA, 90019",34.0448689,-118.3319086
838,199378,SANKOFA COMPANY,In LA County,INGLEWOOD,90302,"1626  CENTINELA AVE , INGLEWOOD, CA, 90302",33.9771534,-118.3673714
839,101332,JANT PHARMACAL CORPORATION,In LA County,ENCINO,91436,"16255  VENTURA BLVD., , ENCINO, CA, 91436",34.1569979,-118.4876009
840,199883,"PATROL SOLUTIONS, LLC",Outside of LA County,ROSEVILLE,95661,"1624  SANTA CLARA DR , ROSEVILLE, CA, 95661",38.7420382,-121.2626156
841,47560,ALLEN ALARM SYSTEM INC,In LA County,PARAMOUNT,90723,"16226  GUNDRY AVE, PARAMOUNT, CA, 90723",33.886238,-118.1746783
842,56087,ORDWAY SIGN SUPPLY,In LA County,VAN NUYS,91406,"16201  VANOWEN ST., VAN NUYS, CA, 91406",34.1939261,-118.4740438
843,191957,SHEP-TY INC,In LA County,INGLEWOOD,90302,"1620  CENTINELA AVE, INGLEWOOD, CA, 90302",33.9774039,-118.3676976
844,205716,OMEGA FIRE INC,In LA County,VAN NUYS,91406,"16134  VALERIO ST, VAN NUYS, CA, 91406",34.2048307,-118.4673028
845,187033,STAR COAT INC.,In LA County,LAWNDALE,90260,"16117  GREVILLEA AVE, LAWNDALE, CA, 90260",33.8842716,-118.354887
846,129877,TRISTAR SAFETY SERVICES INC.,In LA County,COVINA,91722,"1611  W SAN BERNARDINO RD, COVINA, CA, 91722",34.0893416,-117.923535
847,194575,"CHARGERHELP, INC",In LA County,LOS ANGELES,90062,"1611  W 58TH ST, LOS ANGELES, CA, 90062",33.9897934,-118.3047914
848,205523,ROOT & REBOUND,Outside of LA County,OAKLAND,94612,"1610  HARRISON ST, OAKLAND, CA, 94612",37.8046693,-122.2661603
849,128677,M3 OFFICE INC,In LA County,SOUTH PASADENA,91030,"161  PASADENA AVENUE, , SOUTH PASADENA, CA, 91030",34.1121092,-118.1729259
850,128677,M3 OFFICE INC,In LA County,SOUTH PASADENA,91030,"161  PASADENA AVENUE, SOUTH PASADENA, CA, 91030",34.1121092,-118.1729259
851,106576,PHILLIP'S DRAPERIES,In LA County,PASADENA,91107,"161  NORTH SIERRA MADRE BLVD, PASADENA, CA, 91107",34.1494592,-118.1007029
852,161884,ADRIANA SALINAS,In LA County,S PASADENA,91030,"1608  AMBERWOOD DR , S PASADENA, CA, 91030",34.122307,-118.1478722
853,213059,GOTLOGOSBYA,In LA County,S PASADENA,91030,"1608  AMBERWOOD DR, S PASADENA, CA, 91030",34.122307,-118.1478722
854,181887,LETICIA LEON YU,In LA County,HACIENDA HEIGHTS,91745,"1605  DOVERFIELD AVENUE, HACIENDA HEIGHTS, CA, 91745",34.0110417,-117.9924233
855,125034,ELLIS GROUP INC,In LA County,ENCINO,91436,"16030  VENTURA BLVD, ENCINO, CA, 91436",34.156089,-118.4821757
856,181467,RED CLOUD LLC,In LA County,LOS ANGELES,90025,"1600  SAWTELLE BLVD, LOS ANGELES, CA, 90025",34.0471462,-118.4486111
857,147945,CALIFORNIA TESTING & INSPECTIONS,In LA County,PARAMOUNT,90723,"15957  VERMONT AVE, PARAMOUNT, CA, 90723",33.8886472,-118.1628264
858,185052,MVA EQUIPMENT RENTALS INC,In LA County,NORTH HILLS,91343,"15945  LIGGETT ST, NORTH HILLS, CA, 91343",34.2401994,-118.4797204
859,185052,MVA EQUIPMENT RENTALS INC,In LA County,NORTH HILLS,91343,"15945  LIGGETT ST, NORTH HILLS, CA, 91343",34.2401994,-118.4797204
860,207817,"HOGAN EVENTS GROUP, LLC.",In LA County,MANHATTAN BCH,90266,"1590  ROSECRANS AVE , MANHATTAN BCH, CA, 90266",33.9012622,-118.3845397
861,512813,CAPITAL OFFICE PRODUCTS,In LA County,SYLMAR,91342,"15840  MONTE STREET, SYLMAR, CA, 91342",34.3108669,-118.475302
862,28116,FIRE DEVICE COMPANY,In LA County,LA PUENTE,91744,"15835  MAIN ST, LA PUENTE, CA, 91744",34.0201696,-117.9528884
863,122319,DIETZ HYDROSEEDING CO.,In LA County,SYLMAR,91342,"15745  KADOTA ST., SYLMAR, CA, 91342",34.3100572,-118.4748528
864,189554,COLEMAN EQUIPMENT RENTALS LLC,In LA County,PARAMOUNT,90723,"15723  VERMONT AVE, PARAMOUNT, CA, 90723",33.8907767,-118.162841
865,52304,SOS SURVIVAL PRODUCTS,In LA County,VAN NUYS,91406,"15705  STRATHERN ST., , VAN NUYS, CA, 91406",,
866,52861,"AIR-EX AIR CONDITIONING, INC.",In LA County,POMONA,91767,"157  GENTRY ST., POMONA, CA, 91767",34.091604,-117.7512047
